TIMESTAMP,USER_ID,SESSION_ID,ACTION_TYPE,TARGET_RESOURCE,SEVERITY_LEVEL,BYTES_TRANSFERRED
1700000411,user137,session-137,LOGIN,/usr/bin/sshd,5,0
1700000412,user137,session-137,COMMAND_EXEC,/bin/ls,3,50
1700000413,user137,session-137,LOGOUT,/usr/bin/sshd,5,0
1700000414,user138,session-138,LOGIN,/usr/bin/sshd,5,0
1700000415,user138,session-138,COMMAND_EXEC,/bin/ls,3,50
1700000416,user138,session-138,LOGOUT,/usr/bin/sshd,5,0
1700000417,user139,session-139,LOGIN,/usr/bin/sshd,5,0
1700000418,user139,session-139,COMMAND_EXEC,/bin/ls,3,50
1700000419,user139,session-139,LOGOUT,/usr/bin/sshd,5,0
1700000420,user140,session-140,LOGIN,/usr/bin/sshd,5,0
1700000421,user140,session-140,COMMAND_EXEC,/bin/ls,3,50
1700000422,user140,session-140,LOGOUT,/usr/bin/sshd,5,0
1700000423,user141,session-141,LOGIN,/usr/bin/sshd,5,0
1700000424,user141,session-141,COMMAND_EXEC,/bin/ls,3,50
1700000425,user141,session-141,LOGOUT,/usr/bin/sshd,5,0
1700000426,user142,session-142,LOGIN,/usr/bin/sshd,5,0
1700000427,user142,session-142,COMMAND_EXEC,/bin/ls,3,50
1700000428,user142,session-142,LOGOUT,/usr/bin/sshd,5,0
1700000429,user143,session-143,LOGIN,/usr/bin/sshd,5,0
1700000430,user143,session-143,COMMAND_EXEC,/bin/ls,3,50
1700000431,user143,session-143,LOGOUT,/usr/bin/sshd,5,0
1700000432,user144,session-144,LOGIN,/usr/bin/sshd,5,0
1700000433,user144,session-144,COMMAND_EXEC,/bin/ls,3,50
1700000434,user144,session-144,LOGOUT,/usr/bin/sshd,5,0
1700000435,user145,session-145,LOGIN,/usr/bin/sshd,5,0
1700000436,user145,session-145,COMMAND_EXEC,/bin/ls,3,50
1700000437,user145,session-145,LOGOUT,/usr/bin/sshd,5,0
1700000438,user146,session-146,LOGIN,/usr/bin/sshd,5,0
1700000439,user146,session-146,COMMAND_EXEC,/bin/ls,3,50
1700000440,user146,session-146,LOGOUT,/usr/bin/sshd,5,0
1700000441,user147,session-147,LOGIN,/usr/bin/sshd,5,0
1700000442,user147,session-147,COMMAND_EXEC,/bin/ls,3,50
1700000443,user147,session-147,LOGOUT,/usr/bin/sshd,5,0
1700000444,user148,session-148,LOGIN,/usr/bin/sshd,5,0
1700000445,user148,session-148,COMMAND_EXEC,/bin/ls,3,50
1700000446,user148,session-148,LOGOUT,/usr/bin/sshd,5,0
1700000447,user149,session-149,LOGIN,/usr/bin/sshd,5,0
1700000448,user149,session-149,COMMAND_EXEC,/bin/ls,3,50
1700000449,user149,session-149,LOGOUT,/usr/bin/sshd,5,0
1700000450,user150,session-150,LOGIN,/usr/bin/sshd,5,0
1700000451,user150,session-150,COMMAND_EXEC,/bin/ls,3,50
1700000452,user150,session-150,LOGOUT,/usr/bin/sshd,5,0
1700000453,user151,session-151,LOGIN,/usr/bin/sshd,5,0
1700000454,user151,session-151,COMMAND_EXEC,/bin/ls,3,50
1700000455,user151,session-151,LOGOUT,/usr/bin/sshd,5,0
1700000456,user152,session-152,LOGIN,/usr/bin/sshd,5,0
1700000457,user152,session-152,COMMAND_EXEC,/bin/ls,3,50
1700000458,user152,session-152,LOGOUT,/usr/bin/sshd,5,0
1700000459,user153,session-153,LOGIN,/usr/bin/sshd,5,0
1700000460,user153,session-153,COMMAND_EXEC,/bin/ls,3,50
1700000461,user153,session-153,LOGOUT,/usr/bin/sshd,5,0
1700000462,user154,session-154,LOGIN,/usr/bin/sshd,5,0
1700000463,user154,session-154,COMMAND_EXEC,/bin/ls,3,50
1700000464,user154,session-154,LOGOUT,/usr/bin/sshd,5,0
1700000465,user155,session-155,LOGIN,/usr/bin/sshd,5,0
1700000466,user155,session-155,COMMAND_EXEC,/bin/ls,3,50
1700000467,user155,session-155,LOGOUT,/usr/bin/sshd,5,0
1700000468,user156,session-156,LOGIN,/usr/bin/sshd,5,0
1700000469,user156,session-156,COMMAND_EXEC,/bin/ls,3,50
1700000470,user156,session-156,LOGOUT,/usr/bin/sshd,5,0
1700000471,user157,session-157,LOGIN,/usr/bin/sshd,5,0
1700000472,user157,session-157,COMMAND_EXEC,/bin/ls,3,50
1700000473,user157,session-157,LOGOUT,/usr/bin/sshd,5,0
1700000474,user158,session-158,LOGIN,/usr/bin/sshd,5,0
1700000475,user158,session-158,COMMAND_EXEC,/bin/ls,3,50
1700000476,user158,session-158,LOGOUT,/usr/bin/sshd,5,0
1700000477,user159,session-159,LOGIN,/usr/bin/sshd,5,0
1700000478,user159,session-159,COMMAND_EXEC,/bin/ls,3,50
1700000479,user159,session-159,LOGOUT,/usr/bin/sshd,5,0
1700000480,user160,session-160,LOGIN,/usr/bin/sshd,5,0
1700000481,user160,session-160,COMMAND_EXEC,/bin/ls,3,50
1700000482,user160,session-160,LOGOUT,/usr/bin/sshd,5,0
1700000483,user161,session-161,LOGIN,/usr/bin/sshd,5,0
1700000484,user161,session-161,COMMAND_EXEC,/bin/ls,3,50
1700000485,user161,session-161,LOGOUT,/usr/bin/sshd,5,0
1700000486,user162,session-162,LOGIN,/usr/bin/sshd,5,0
1700000487,user162,session-162,COMMAND_EXEC,/bin/ls,3,50
1700000488,user162,session-162,LOGOUT,/usr/bin/sshd,5,0
1700000489,user163,session-163,LOGIN,/usr/bin/sshd,5,0
1700000490,user163,session-163,COMMAND_EXEC,/bin/ls,3,50
1700000491,user163,session-163,LOGOUT,/usr/bin/sshd,5,0
1700000492,user164,session-164,LOGIN,/usr/bin/sshd,5,0
1700000493,user164,session-164,COMMAND_EXEC,/bin/ls,3,50
1700000494,user164,session-164,LOGOUT,/usr/bin/sshd,5,0
1700000495,user165,session-165,LOGIN,/usr/bin/sshd,5,0
1700000496,user165,session-165,COMMAND_EXEC,/bin/ls,3,50
1700000497,user165,session-165,LOGOUT,/usr/bin/sshd,5,0
1700000498,user166,session-166,LOGIN,/usr/bin/sshd,5,0
1700000499,user166,session-166,COMMAND_EXEC,/bin/ls,3,50
1700000500,user166,session-166,LOGOUT,/usr/bin/sshd,5,0
1700000501,user167,session-167,LOGIN,/usr/bin/sshd,5,0
1700000502,user167,session-167,COMMAND_EXEC,/bin/ls,3,50
1700000503,user167,session-167,LOGOUT,/usr/bin/sshd,5,0
1700000504,user168,session-168,LOGIN,/usr/bin/sshd,5,0
1700000505,user168,session-168,COMMAND_EXEC,/bin/ls,3,50
1700000506,user168,session-168,LOGOUT,/usr/bin/sshd,5,0
1700000507,user169,session-169,LOGIN,/usr/bin/sshd,5,0
1700000508,user169,session-169,COMMAND_EXEC,/bin/ls,3,50
1700000509,user169,session-169,LOGOUT,/usr/bin/sshd,5,0
1700000510,user170,session-170,LOGIN,/usr/bin/sshd,5,0
1700000511,user170,session-170,COMMAND_EXEC,/bin/ls,3,50
1700000512,user170,session-170,LOGOUT,/usr/bin/sshd,5,0
1700000513,user171,session-171,LOGIN,/usr/bin/sshd,5,0
1700000514,user171,session-171,COMMAND_EXEC,/bin/ls,3,50
1700000515,user171,session-171,LOGOUT,/usr/bin/sshd,5,0
1700000516,user172,session-172,LOGIN,/usr/bin/sshd,5,0
1700000517,user172,session-172,COMMAND_EXEC,/bin/ls,3,50
1700000518,user172,session-172,LOGOUT,/usr/bin/sshd,5,0
1700000519,user173,session-173,LOGIN,/usr/bin/sshd,5,0
1700000520,user173,session-173,COMMAND_EXEC,/bin/ls,3,50
1700000521,user173,session-173,LOGOUT,/usr/bin/sshd,5,0
1700000522,user174,session-174,LOGIN,/usr/bin/sshd,5,0
1700000523,user174,session-174,COMMAND_EXEC,/bin/ls,3,50
1700000524,user174,session-174,LOGOUT,/usr/bin/sshd,5,0
1700000525,user175,session-175,LOGIN,/usr/bin/sshd,5,0
1700000526,user175,session-175,COMMAND_EXEC,/bin/ls,3,50
1700000527,user175,session-175,LOGOUT,/usr/bin/sshd,5,0
1700000528,user176,session-176,LOGIN,/usr/bin/sshd,5,0
1700000529,user176,session-176,COMMAND_EXEC,/bin/ls,3,50
1700000530,user176,session-176,LOGOUT,/usr/bin/sshd,5,0
1700000531,user177,session-177,LOGIN,/usr/bin/sshd,5,0
1700000532,user177,session-177,COMMAND_EXEC,/bin/ls,3,50
1700000533,user177,session-177,LOGOUT,/usr/bin/sshd,5,0
1700000534,user178,session-178,LOGIN,/usr/bin/sshd,5,0
1700000535,user178,session-178,COMMAND_EXEC,/bin/ls,3,50
1700000536,user178,session-178,LOGOUT,/usr/bin/sshd,5,0
1700000537,user179,session-179,LOGIN,/usr/bin/sshd,5,0
1700000538,user179,session-179,COMMAND_EXEC,/bin/ls,3,50
1700000539,user179,session-179,LOGOUT,/usr/bin/sshd,5,0
1700000540,user180,session-180,LOGIN,/usr/bin/sshd,5,0
1700000541,user180,session-180,COMMAND_EXEC,/bin/ls,3,50
1700000542,user180,session-180,LOGOUT,/usr/bin/sshd,5,0
1700000543,user181,session-181,LOGIN,/usr/bin/sshd,5,0
1700000544,user181,session-181,COMMAND_EXEC,/bin/ls,3,50
1700000545,user181,session-181,LOGOUT,/usr/bin/sshd,5,0
1700000546,user182,session-182,LOGIN,/usr/bin/sshd,5,0
1700000547,user182,session-182,COMMAND_EXEC,/bin/ls,3,50
1700000548,user182,session-182,LOGOUT,/usr/bin/sshd,5,0
1700000549,user183,session-183,LOGIN,/usr/bin/sshd,5,0
1700000550,user183,session-183,COMMAND_EXEC,/bin/ls,3,50
1700000551,user183,session-183,LOGOUT,/usr/bin/sshd,5,0
1700000552,user184,session-184,LOGIN,/usr/bin/sshd,5,0
1700000553,user184,session-184,COMMAND_EXEC,/bin/ls,3,50
1700000554,user184,session-184,LOGOUT,/usr/bin/sshd,5,0
1700000555,user185,session-185,LOGIN,/usr/bin/sshd,5,0
1700000556,user185,session-185,COMMAND_EXEC,/bin/ls,3,50
1700000557,user185,session-185,LOGOUT,/usr/bin/sshd,5,0
1700000558,user186,session-186,LOGIN,/usr/bin/sshd,5,0
1700000559,user186,session-186,COMMAND_EXEC,/bin/ls,3,50
1700000560,user186,session-186,LOGOUT,/usr/bin/sshd,5,0
1700000561,user187,session-187,LOGIN,/usr/bin/sshd,5,0
1700000562,user187,session-187,COMMAND_EXEC,/bin/ls,3,50
1700000563,user187,session-187,LOGOUT,/usr/bin/sshd,5,0
1700000564,user188,session-188,LOGIN,/usr/bin/sshd,5,0
1700000565,user188,session-188,COMMAND_EXEC,/bin/ls,3,50
1700000566,user188,session-188,LOGOUT,/usr/bin/sshd,5,0
1700000567,user189,session-189,LOGIN,/usr/bin/sshd,5,0
1700000568,user189,session-189,COMMAND_EXEC,/bin/ls,3,50
1700000569,user189,session-189,LOGOUT,/usr/bin/sshd,5,0
1700000570,user190,session-190,LOGIN,/usr/bin/sshd,5,0
1700000571,user190,session-190,COMMAND_EXEC,/bin/ls,3,50
1700000572,user190,session-190,LOGOUT,/usr/bin/sshd,5,0
1700000573,user191,session-191,LOGIN,/usr/bin/sshd,5,0
1700000574,user191,session-191,COMMAND_EXEC,/bin/ls,3,50
1700000575,user191,session-191,LOGOUT,/usr/bin/sshd,5,0
1700000576,user192,session-192,LOGIN,/usr/bin/sshd,5,0
1700000577,user192,session-192,COMMAND_EXEC,/bin/ls,3,50
1700000578,user192,session-192,LOGOUT,/usr/bin/sshd,5,0
1700000579,user193,session-193,LOGIN,/usr/bin/sshd,5,0
1700000580,user193,session-193,COMMAND_EXEC,/bin/ls,3,50
1700000581,user193,session-193,LOGOUT,/usr/bin/sshd,5,0
1700000582,user194,session-194,LOGIN,/usr/bin/sshd,5,0
1700000583,user194,session-194,COMMAND_EXEC,/bin/ls,3,50
1700000584,user194,session-194,LOGOUT,/usr/bin/sshd,5,0
1700000585,user195,session-195,LOGIN,/usr/bin/sshd,5,0
1700000586,user195,session-195,COMMAND_EXEC,/bin/ls,3,50
1700000587,user195,session-195,LOGOUT,/usr/bin/sshd,5,0
1700000588,user196,session-196,LOGIN,/usr/bin/sshd,5,0
1700000589,user196,session-196,COMMAND_EXEC,/bin/ls,3,50
1700000590,user196,session-196,LOGOUT,/usr/bin/sshd,5,0
1700000591,user197,session-197,LOGIN,/usr/bin/sshd,5,0
1700000592,user197,session-197,COMMAND_EXEC,/bin/ls,3,50
1700000593,user197,session-197,LOGOUT,/usr/bin/sshd,5,0
1700000594,user198,session-198,LOGIN,/usr/bin/sshd,5,0
1700000595,user198,session-198,COMMAND_EXEC,/bin/ls,3,50
1700000596,user198,session-198,LOGOUT,/usr/bin/sshd,5,0
1700000597,user199,session-199,LOGIN,/usr/bin/sshd,5,0
1700000598,user199,session-199,COMMAND_EXEC,/bin/ls,3,50
1700000599,user199,session-199,LOGOUT,/usr/bin/sshd,5,0
1700000600,user200,session-200,LOGIN,/usr/bin/sshd,5,0
1700000601,user200,session-200,COMMAND_EXEC,/bin/ls,3,50
1700000602,user200,session-200,LOGOUT,/usr/bin/sshd,5,0
1700000603,user201,session-201,LOGIN,/usr/bin/sshd,5,0
1700000604,user201,session-201,COMMAND_EXEC,/bin/ls,3,50
1700000605,user201,session-201,LOGOUT,/usr/bin/sshd,5,0
1700000606,user202,session-202,LOGIN,/usr/bin/sshd,5,0
1700000607,user202,session-202,COMMAND_EXEC,/bin/ls,3,50
1700000608,user202,session-202,LOGOUT,/usr/bin/sshd,5,0
1700000609,user203,session-203,LOGIN,/usr/bin/sshd,5,0
1700000610,user203,session-203,COMMAND_EXEC,/bin/ls,3,50
1700000611,user203,session-203,LOGOUT,/usr/bin/sshd,5,0
1700000612,user204,session-204,LOGIN,/usr/bin/sshd,5,0
1700000613,user204,session-204,COMMAND_EXEC,/bin/ls,3,50
1700000614,user204,session-204,LOGOUT,/usr/bin/sshd,5,0
1700000615,user205,session-205,LOGIN,/usr/bin/sshd,5,0
1700000616,user205,session-205,COMMAND_EXEC,/bin/ls,3,50
1700000617,user205,session-205,LOGOUT,/usr/bin/sshd,5,0
1700000618,user206,session-206,LOGIN,/usr/bin/sshd,5,0
1700000619,user206,session-206,COMMAND_EXEC,/bin/ls,3,50
1700000620,user206,session-206,LOGOUT,/usr/bin/sshd,5,0
1700000621,user207,session-207,LOGIN,/usr/bin/sshd,5,0
1700000622,user207,session-207,COMMAND_EXEC,/bin/ls,3,50
1700000623,user207,session-207,LOGOUT,/usr/bin/sshd,5,0
1700000624,user208,session-208,LOGIN,/usr/bin/sshd,5,0
1700000625,user208,session-208,COMMAND_EXEC,/bin/ls,3,50
1700000626,user208,session-208,LOGOUT,/usr/bin/sshd,5,0
1700000627,user209,session-209,LOGIN,/usr/bin/sshd,5,0
1700000628,user209,session-209,COMMAND_EXEC,/bin/ls,3,50
1700000629,user209,session-209,LOGOUT,/usr/bin/sshd,5,0
1700000630,user210,session-210,LOGIN,/usr/bin/sshd,5,0
1700000631,user210,session-210,COMMAND_EXEC,/bin/ls,3,50
1700000632,user210,session-210,LOGOUT,/usr/bin/sshd,5,0
1700000633,user211,session-211,LOGIN,/usr/bin/sshd,5,0
1700000634,user211,session-211,COMMAND_EXEC,/bin/ls,3,50
1700000635,user211,session-211,LOGOUT,/usr/bin/sshd,5,0
1700000636,user212,session-212,LOGIN,/usr/bin/sshd,5,0
1700000637,user212,session-212,COMMAND_EXEC,/bin/ls,3,50
1700000638,user212,session-212,LOGOUT,/usr/bin/sshd,5,0
1700000639,user213,session-213,LOGIN,/usr/bin/sshd,5,0
1700000640,user213,session-213,COMMAND_EXEC,/bin/ls,3,50
1700000641,user213,session-213,LOGOUT,/usr/bin/sshd,5,0
1700000642,user214,session-214,LOGIN,/usr/bin/sshd,5,0
1700000643,user214,session-214,COMMAND_EXEC,/bin/ls,3,50
1700000644,user214,session-214,LOGOUT,/usr/bin/sshd,5,0
1700000645,user215,session-215,LOGIN,/usr/bin/sshd,5,0
1700000646,user215,session-215,COMMAND_EXEC,/bin/ls,3,50
1700000647,user215,session-215,LOGOUT,/usr/bin/sshd,5,0
1700000648,user216,session-216,LOGIN,/usr/bin/sshd,5,0
1700000649,user216,session-216,COMMAND_EXEC,/bin/ls,3,50
1700000650,user216,session-216,LOGOUT,/usr/bin/sshd,5,0
1700000651,user217,session-217,LOGIN,/usr/bin/sshd,5,0
1700000652,user217,session-217,COMMAND_EXEC,/bin/ls,3,50
1700000653,user217,session-217,LOGOUT,/usr/bin/sshd,5,0
1700000654,user218,session-218,LOGIN,/usr/bin/sshd,5,0
1700000655,user218,session-218,COMMAND_EXEC,/bin/ls,3,50
1700000656,user218,session-218,LOGOUT,/usr/bin/sshd,5,0
1700000657,user219,session-219,LOGIN,/usr/bin/sshd,5,0
1700000658,user219,session-219,COMMAND_EXEC,/bin/ls,3,50
1700000659,user219,session-219,LOGOUT,/usr/bin/sshd,5,0
1700000660,user220,session-220,LOGIN,/usr/bin/sshd,5,0
1700000661,user220,session-220,COMMAND_EXEC,/bin/ls,3,50
1700000662,user220,session-220,LOGOUT,/usr/bin/sshd,5,0
1700000663,user221,session-221,LOGIN,/usr/bin/sshd,5,0
1700000664,user221,session-221,COMMAND_EXEC,/bin/ls,3,50
1700000665,user221,session-221,LOGOUT,/usr/bin/sshd,5,0
1700000666,user222,session-222,LOGIN,/usr/bin/sshd,5,0
1700000667,user222,session-222,COMMAND_EXEC,/bin/ls,3,50
1700000668,user222,session-222,LOGOUT,/usr/bin/sshd,5,0
1700000669,user223,session-223,LOGIN,/usr/bin/sshd,5,0
1700000670,user223,session-223,COMMAND_EXEC,/bin/ls,3,50
1700000671,user223,session-223,LOGOUT,/usr/bin/sshd,5,0
1700000672,user224,session-224,LOGIN,/usr/bin/sshd,5,0
1700000673,user224,session-224,COMMAND_EXEC,/bin/ls,3,50
1700000674,user224,session-224,LOGOUT,/usr/bin/sshd,5,0
1700000675,user225,session-225,LOGIN,/usr/bin/sshd,5,0
1700000676,user225,session-225,COMMAND_EXEC,/bin/ls,3,50
1700000677,user225,session-225,LOGOUT,/usr/bin/sshd,5,0
1700000678,user226,session-226,LOGIN,/usr/bin/sshd,5,0
1700000679,user226,session-226,COMMAND_EXEC,/bin/ls,3,50
1700000680,user226,session-226,LOGOUT,/usr/bin/sshd,5,0
1700000681,user227,session-227,LOGIN,/usr/bin/sshd,5,0
1700000682,user227,session-227,COMMAND_EXEC,/bin/ls,3,50
1700000683,user227,session-227,LOGOUT,/usr/bin/sshd,5,0
1700000684,user228,session-228,LOGIN,/usr/bin/sshd,5,0
1700000685,user228,session-228,COMMAND_EXEC,/bin/ls,3,50
1700000686,user228,session-228,LOGOUT,/usr/bin/sshd,5,0
1700000687,user229,session-229,LOGIN,/usr/bin/sshd,5,0
1700000688,user229,session-229,COMMAND_EXEC,/bin/ls,3,50
1700000689,user229,session-229,LOGOUT,/usr/bin/sshd,5,0
1700000690,user230,session-230,LOGIN,/usr/bin/sshd,5,0
1700000691,user230,session-230,COMMAND_EXEC,/bin/ls,3,50
1700000692,user230,session-230,LOGOUT,/usr/bin/sshd,5,0
1700000693,user231,session-231,LOGIN,/usr/bin/sshd,5,0
1700000694,user231,session-231,COMMAND_EXEC,/bin/ls,3,50
1700000695,user231,session-231,LOGOUT,/usr/bin/sshd,5,0
1700000696,user232,session-232,LOGIN,/usr/bin/sshd,5,0
1700000697,user232,session-232,COMMAND_EXEC,/bin/ls,3,50
1700000698,user232,session-232,LOGOUT,/usr/bin/sshd,5,0
1700000699,user233,session-233,LOGIN,/usr/bin/sshd,5,0
1700000700,user233,session-233,COMMAND_EXEC,/bin/ls,3,50
1700000701,user233,session-233,LOGOUT,/usr/bin/sshd,5,0
1700000702,user234,session-234,LOGIN,/usr/bin/sshd,5,0
1700000703,user234,session-234,COMMAND_EXEC,/bin/ls,3,50
1700000704,user234,session-234,LOGOUT,/usr/bin/sshd,5,0
1700000705,user235,session-235,LOGIN,/usr/bin/sshd,5,0
1700000706,user235,session-235,COMMAND_EXEC,/bin/ls,3,50
1700000707,user235,session-235,LOGOUT,/usr/bin/sshd,5,0
1700000708,user236,session-236,LOGIN,/usr/bin/sshd,5,0
1700000709,user236,session-236,COMMAND_EXEC,/bin/ls,3,50
1700000710,user236,session-236,LOGOUT,/usr/bin/sshd,5,0
1700000711,user237,session-237,LOGIN,/usr/bin/sshd,5,0
1700000712,user237,session-237,COMMAND_EXEC,/bin/ls,3,50
1700000713,user237,session-237,LOGOUT,/usr/bin/sshd,5,0
1700000714,user238,session-238,LOGIN,/usr/bin/sshd,5,0
1700000715,user238,session-238,COMMAND_EXEC,/bin/ls,3,50
1700000716,user238,session-238,LOGOUT,/usr/bin/sshd,5,0
1700000717,user239,session-239,LOGIN,/usr/bin/sshd,5,0
1700000718,user239,session-239,COMMAND_EXEC,/bin/ls,3,50
1700000719,user239,session-239,LOGOUT,/usr/bin/sshd,5,0
1700000720,user240,session-240,LOGIN,/usr/bin/sshd,5,0
1700000721,user240,session-240,COMMAND_EXEC,/bin/ls,3,50
1700000722,user240,session-240,LOGOUT,/usr/bin/sshd,5,0
1700000723,user241,session-241,LOGIN,/usr/bin/sshd,5,0
1700000724,user241,session-241,COMMAND_EXEC,/bin/ls,3,50
1700000725,user241,session-241,LOGOUT,/usr/bin/sshd,5,0
1700000726,user242,session-242,LOGIN,/usr/bin/sshd,5,0
1700000727,user242,session-242,COMMAND_EXEC,/bin/ls,3,50
1700000728,user242,session-242,LOGOUT,/usr/bin/sshd,5,0
1700000729,user243,session-243,LOGIN,/usr/bin/sshd,5,0
1700000730,user243,session-243,COMMAND_EXEC,/bin/ls,3,50
1700000731,user243,session-243,LOGOUT,/usr/bin/sshd,5,0
1700000732,user244,session-244,LOGIN,/usr/bin/sshd,5,0
1700000733,user244,session-244,COMMAND_EXEC,/bin/ls,3,50
1700000734,user244,session-244,LOGOUT,/usr/bin/sshd,5,0
1700000735,user245,session-245,LOGIN,/usr/bin/sshd,5,0
1700000736,user245,session-245,COMMAND_EXEC,/bin/ls,3,50
1700000737,user245,session-245,LOGOUT,/usr/bin/sshd,5,0
1700000738,user246,session-246,LOGIN,/usr/bin/sshd,5,0
1700000739,user246,session-246,COMMAND_EXEC,/bin/ls,3,50
1700000740,user246,session-246,LOGOUT,/usr/bin/sshd,5,0
1700000741,user247,session-247,LOGIN,/usr/bin/sshd,5,0
1700000742,user247,session-247,COMMAND_EXEC,/bin/ls,3,50
1700000743,user247,session-247,LOGOUT,/usr/bin/sshd,5,0
1700000744,user248,session-248,LOGIN,/usr/bin/sshd,5,0
1700000745,user248,session-248,COMMAND_EXEC,/bin/ls,3,50
1700000746,user248,session-248,LOGOUT,/usr/bin/sshd,5,0
1700000747,user249,session-249,LOGIN,/usr/bin/sshd,5,0
1700000748,user249,session-249,COMMAND_EXEC,/bin/ls,3,50
1700000749,user249,session-249,LOGOUT,/usr/bin/sshd,5,0
1700000750,user250,session-250,LOGIN,/usr/bin/sshd,5,0
1700000751,user250,session-250,COMMAND_EXEC,/bin/ls,3,50
1700000752,user250,session-250,LOGOUT,/usr/bin/sshd,5,0
1700000753,user251,session-251,LOGIN,/usr/bin/sshd,5,0
1700000754,user251,session-251,COMMAND_EXEC,/bin/ls,3,50
1700000755,user251,session-251,LOGOUT,/usr/bin/sshd,5,0
1700000756,user252,session-252,LOGIN,/usr/bin/sshd,5,0
1700000757,user252,session-252,COMMAND_EXEC,/bin/ls,3,50
1700000758,user252,session-252,LOGOUT,/usr/bin/sshd,5,0
1700000759,user253,session-253,LOGIN,/usr/bin/sshd,5,0
1700000760,user253,session-253,COMMAND_EXEC,/bin/ls,3,50
1700000761,user253,session-253,LOGOUT,/usr/bin/sshd,5,0
1700000762,user254,session-254,LOGIN,/usr/bin/sshd,5,0
1700000763,user254,session-254,COMMAND_EXEC,/bin/ls,3,50
1700000764,user254,session-254,LOGOUT,/usr/bin/sshd,5,0
1700000765,user255,session-255,LOGIN,/usr/bin/sshd,5,0
1700000766,user255,session-255,COMMAND_EXEC,/bin/ls,3,50
1700000767,user255,session-255,LOGOUT,/usr/bin/sshd,5,0
1700000768,user256,session-256,LOGIN,/usr/bin/sshd,5,0
1700000769,user256,session-256,COMMAND_EXEC,/bin/ls,3,50
1700000770,user256,session-256,LOGOUT,/usr/bin/sshd,5,0
1700000771,user257,session-257,LOGIN,/usr/bin/sshd,5,0
1700000772,user257,session-257,COMMAND_EXEC,/bin/ls,3,50
1700000773,user257,session-257,LOGOUT,/usr/bin/sshd,5,0
1700000774,user258,session-258,LOGIN,/usr/bin/sshd,5,0
1700000775,user258,session-258,COMMAND_EXEC,/bin/ls,3,50
1700000776,user258,session-258,LOGOUT,/usr/bin/sshd,5,0
1700000777,user259,session-259,LOGIN,/usr/bin/sshd,5,0
1700000778,user259,session-259,COMMAND_EXEC,/bin/ls,3,50
1700000779,user259,session-259,LOGOUT,/usr/bin/sshd,5,0
1700000780,user260,session-260,LOGIN,/usr/bin/sshd,5,0
1700000781,user260,session-260,COMMAND_EXEC,/bin/ls,3,50
1700000782,user260,session-260,LOGOUT,/usr/bin/sshd,5,0
1700000783,user261,session-261,LOGIN,/usr/bin/sshd,5,0
1700000784,user261,session-261,COMMAND_EXEC,/bin/ls,3,50
1700000785,user261,session-261,LOGOUT,/usr/bin/sshd,5,0
1700000786,user262,session-262,LOGIN,/usr/bin/sshd,5,0
1700000787,user262,session-262,COMMAND_EXEC,/bin/ls,3,50
1700000788,user262,session-262,LOGOUT,/usr/bin/sshd,5,0
1700000789,user263,session-263,LOGIN,/usr/bin/sshd,5,0
1700000790,user263,session-263,COMMAND_EXEC,/bin/ls,3,50
1700000791,user263,session-263,LOGOUT,/usr/bin/sshd,5,0
1700000792,user264,session-264,LOGIN,/usr/bin/sshd,5,0
1700000793,user264,session-264,COMMAND_EXEC,/bin/ls,3,50
1700000794,user264,session-264,LOGOUT,/usr/bin/sshd,5,0
1700000795,user265,session-265,LOGIN,/usr/bin/sshd,5,0
1700000796,user265,session-265,COMMAND_EXEC,/bin/ls,3,50
1700000797,user265,session-265,LOGOUT,/usr/bin/sshd,5,0
1700000798,user266,session-266,LOGIN,/usr/bin/sshd,5,0
1700000799,user266,session-266,COMMAND_EXEC,/bin/ls,3,50
1700000800,user266,session-266,LOGOUT,/usr/bin/sshd,5,0
1700000801,user267,session-267,LOGIN,/usr/bin/sshd,5,0
1700000802,user267,session-267,COMMAND_EXEC,/bin/ls,3,50
1700000803,user267,session-267,LOGOUT,/usr/bin/sshd,5,0
1700000804,user268,session-268,LOGIN,/usr/bin/sshd,5,0
1700000805,user268,session-268,COMMAND_EXEC,/bin/ls,3,50
1700000806,user268,session-268,LOGOUT,/usr/bin/sshd,5,0
1700000807,user269,session-269,LOGIN,/usr/bin/sshd,5,0
1700000808,user269,session-269,COMMAND_EXEC,/bin/ls,3,50
1700000809,user269,session-269,LOGOUT,/usr/bin/sshd,5,0
1700000810,user270,session-270,LOGIN,/usr/bin/sshd,5,0
1700000811,user270,session-270,COMMAND_EXEC,/bin/ls,3,50
1700000812,user270,session-270,LOGOUT,/usr/bin/sshd,5,0
1700000813,user271,session-271,LOGIN,/usr/bin/sshd,5,0
1700000814,user271,session-271,COMMAND_EXEC,/bin/ls,3,50
1700000815,user271,session-271,LOGOUT,/usr/bin/sshd,5,0
1700000816,user272,session-272,LOGIN,/usr/bin/sshd,5,0
1700000817,user272,session-272,COMMAND_EXEC,/bin/ls,3,50
1700000818,user272,session-272,LOGOUT,/usr/bin/sshd,5,0
1700000819,user273,session-273,LOGIN,/usr/bin/sshd,5,0
1700000820,user273,session-273,COMMAND_EXEC,/bin/ls,3,50
1700000821,user273,session-273,LOGOUT,/usr/bin/sshd,5,0
1700000822,user274,session-274,LOGIN,/usr/bin/sshd,5,0
1700000823,user274,session-274,COMMAND_EXEC,/bin/ls,3,50
